ID,NAME,KANA,AGE,PIC,PARTY,PREFEC,DISTRICT,PRBLOCK,Q2_1,Q2_2,Q2_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16
id_ZZZZZ0I0,古屋 圭司,ふるや けいじ,69,P_20211007SNSA0034S,1,21,5,NA,1,3,4,1,3,1,1,2,3,2,1,3,3,3,4,3,3,5,5,1,2,2,3,3,4,2,4,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
id_00002L8P,今井 瑠々,いまい るる,25,P_20211007SNSA0032S,2,21,5,NA,1,2,3,3,3,4,1,4,3,2,2,2,2,2,2,3,3,1,1,1,4,4,4,3,3,4,4,2,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0
id_0000012R,山田 良司,やまだ りょうじ,61,P_20211007SNSA0035S,5,21,5,NA,2,4,3,3,3,3,2,2,3,3,2,2,3,3,4,4,3,3,3,2,2,4,3,3,2,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZB13,小関 祥子,おぜき しょうこ,68,P_20211007SNSA0033S,4,21,5,NA,1,2,4,5,5,5,1,5,5,3,4,1,1,1,3,5,5,1,1,1,5,3,5,1,1,5,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001NXY,高橋 美穂,たかはし みほ,56,P_20210908SNSA0013S,6,22,1,NA,3,4,2,3,3,3,2,3,4,3,2,1,2,4,4,5,3,1,1,1,3,3,3,2,3,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000026YR,青山 雅幸,あおやま まさゆき,59,P_20211017SNSA0008S,5,22,1,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,4,3,2,2,1,2,2,3,4,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ0I4,上川 陽子,かみかわ ようこ,68,P_20210903SNSA0009S,1,22,1,NA,2,3,7,3,3,3,1,1,3,4,2,5,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
id_00001D48,遠藤 行洋,えんどう ゆきひろ,59,P_20210917SNSA0008S,2,22,1,NA,4,2,3,4,4,3,1,5,5,3,1,2,1,2,2,5,4,1,2,1,2,2,5,3,2,3,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002DS6,山口 祐樹,やまぐち ゆうき,31,P_20210917SNSA0004S,4,22,2,NA,3,4,1,5,5,5,1,5,5,3,2,1,1,2,3,5,5,1,1,1,5,4,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MOH,井林 辰憲,いばやし たつのり,45,P_20210912SNSA0006S,1,22,2,NA,3,2,1,1,5,3,1,2,5,1,1,5,1,3,2,4,3,3,5,1,2,3,4,4,4,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
id_00001NY8,福村 隆,ふくむら たかし,58,P_20210912SNSA0005S,2,22,2,NA,2,3,7,5,5,3,1,4,4,3,2,2,2,2,2,4,4,1,2,2,4,4,3,4,3,4,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000013E5,小山 展弘,こやま のぶひろ,45,P_20210921SNSA0008S,2,22,3,NA,4,2,3,3,4,3,2,4,5,2,2,2,2,3,4,4,4,2,2,2,4,3,4,2,99,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001N0V,宮沢 博行,みやざわ ひろゆき,46,P_20210921SNSA0009S,1,22,3,NA,3,2,4,2,2,3,2,2,4,2,2,4,2,4,2,3,2,4,4,3,2,2,3,3,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_0000185B,深沢 陽一,ふかざわ よういち,45,P_20210915SNSA0035S,1,22,4,NA,3,8,4,2,2,3,1,1,4,2,1,2,4,3,3,3,1,4,3,3,4,2,4,3,4,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
id_ZZZZZFXL,田中 健,たなか けん,44,P_20210915SNSA0034S,6,22,4,NA,2,1,3,3,4,3,1,4,4,2,1,2,2,3,4,3,2,2,2,2,2,1,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
id_00000G1N,中村 憲一,なかむら けんいち,47,P_20210915SNSA0039S,5,22,4,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ0II,細野 豪志,ほその ごうし,50,P_20210913SNSA0013S,12,22,5,NA,3,2,4,1,3,1,4,1,5,1,1,3,4,4,2,2,1,1,2,1,1,1,3,1,5,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
id_00002L7P,小野 範和,おの のりかず,48,P_20210913SNSA0011S,2,22,5,NA,2,1,7,5,5,5,1,5,5,1,1,1,1,1,1,5,5,1,1,1,5,5,5,1,2,2,1,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001NFS,吉川 赳,よしかわ たける,39,P_20210914SNSA0012S,1,22,5,NA,4,3,2,1,2,3,1,2,4,1,1,3,3,4,2,5,3,3,2,2,1,2,4,2,5,2,4,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
id_00002L7Q,千田 光,ちだ ひかる,43,P_20210913SNSA0012S,11,22,5,NA,4,2,7,1,5,5,1,1,3,1,3,5,1,1,2,3,5,5,1,1,1,1,3,3,3,1,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
id_00001MNQ,勝俣 孝明,かつまた たかあき,45,P_20210908SNSA0019S,1,22,6,NA,3,2,8,2,2,2,2,2,4,2,1,4,3,4,3,3,3,4,3,2,2,2,2,3,3,2,4,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00002L7V,山下 洸棋,やました こうき,30,P_20210924SNSA0010S,5,22,6,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,3,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ0IL,渡辺 周,わたなべ しゅう,59,P_20210908SNSA0020S,2,22,6,NA,2,3,4,2,4,1,1,3,4,2,1,1,2,2,99,3,3,4,2,1,2,2,4,1,3,2,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
id_00001NZV,日吉 雄太,ひよし ゆうた,53,P_20210914SNSA0007S,2,22,7,NA,2,4,3,3,5,5,1,5,5,1,1,1,1,1,3,5,5,1,1,1,4,4,4,2,1,1,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0IR,城内 実,きうち みのる,56,P_20210915SNSA0009S,1,22,7,NA,4,5,2,1,1,1,4,1,5,1,1,1,2,2,5,2,2,5,5,4,1,1,5,2,5,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
id_00000N2T,源馬 謙太郎,げんま けんたろう,48,P_20210915SNSA0020S,2,22,8,NA,3,4,5,1,4,4,1,5,4,3,1,1,3,2,2,4,3,1,1,1,1,2,4,4,3,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0IS,塩谷 立,しおのや りゅう,71,P_20211005SNSA0010S,1,22,8,NA,3,2,4,1,2,2,2,1,4,1,1,5,2,3,1,2,2,2,3,2,1,2,2,3,5,2,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ369,熊田 裕通,くまだ ひろみち,57,P_20210816SNSA0008S,1,23,1,NA,4,2,3,1,1,3,3,1,99,3,2,2,3,3,2,2,1,4,4,99,1,2,3,3,4,3,5,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
id_00002GHE,門田 節代,かどた せつよ,54,P_20211007SNSA0037S,9,23,1,NA,3,2,7,1,1,1,5,3,3,3,1,1,3,2,5,2,3,5,2,4,2,1,3,2,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
id_00001A9R,吉田 統彦,よしだ つねひこ,46,P_20210909SNSA0013S,2,23,1,NA,3,4,5,2,3,2,2,4,4,2,1,1,4,2,3,4,4,2,2,2,3,2,4,2,2,2,3,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
id_ZZZZZ0IY,古川 元久,ふるかわ もとひさ,55,P_20210802SNSA0015S,6,23,2,NA,2,3,4,2,3,2,1,3,4,3,2,2,2,3,3,3,2,1,3,1,2,2,4,3,3,3,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
id_ZZZZZ4XC,中川 貴元,なかがわ たかもと,54,P_20210901SNSA0004S,1,23,2,NA,3,2,1,1,3,3,1,2,4,1,1,3,4,4,2,3,2,3,3,3,1,3,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
id_00001MO2,池田 佳隆,いけだ よしたか,55,P_20211005SNSA0008S,1,23,3,NA,2,3,4,2,3,2,1,2,4,2,1,4,3,3,2,3,3,3,3,3,2,2,3,2,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_ZZZZZ0J1,近藤 昭一,こんどう しょういち,63,P_20210803SNSA0004S,2,23,3,NA,2,1,4,5,5,4,1,5,4,2,2,2,2,2,2,4,5,1,1,1,4,4,4,2,2,2,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ4YM,工藤 彰三,くどう しょうぞう,56,P_20210907SNSA0004S,1,23,4,NA,3,8,2,1,2,2,2,2,3,2,2,3,2,2,2,2,2,3,4,4,2,1,4,2,4,2,4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
id_00002KX7,中田 千代,なかた ちよ,54,P_20210802SNSA0010S,5,23,4,NA,3,1,5,3,3,3,3,3,3,3,3,1,1,5,2,4,3,2,2,2,3,3,3,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
id_ZZZZZ0J5,牧 義夫,まき よしお,63,P_20210730SNSA0025S,2,23,4,NA,2,3,1,3,4,3,1,5,5,3,1,1,2,1,3,3,4,1,1,1,4,3,5,2,2,1,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002GHB,岬 麻紀,みさき まき,52,P_20210907SNSA0012S,5,23,5,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ36R,西川 厚志,にしかわ あつし,52,P_20210729SNSA0013S,2,23,5,NA,2,4,5,4,3,4,1,3,4,4,3,1,2,2,3,4,4,1,2,1,4,4,5,2,2,4,1,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001O4J,神田 憲次,かんだ けんじ,58,P_20210806SNSA0004S,1,23,5,NA,3,4,2,2,2,2,1,1,3,2,3,4,2,4,3,2,2,4,3,3,2,2,3,2,5,4,4,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
id_ZZZZZBG1,内田 謙,うちだ けん,71,P_20211007SNSA0048S,4,23,6,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000AD5,松田 功,まつだ いさお,53,P_20211006SNSA0007S,2,23,6,NA,3,4,2,2,3,3,1,5,3,2,1,1,3,3,3,3,4,1,1,1,3,3,3,2,2,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0JB,丹羽 秀樹,にわ ひでき,48,P_20211007SNSA0046S,1,23,6,NA,3,2,1,2,3,3,1,2,3,2,2,3,3,3,2,4,2,3,3,2,2,3,3,2,4,3,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00001SHU,須山 初美,すやま はつみ,43,P_20210729SNSA0002S,4,23,7,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004FT,森本 和義,もりもと かずよし,55,P_20210729SNSA0003S,2,23,7,NA,2,3,4,3,4,3,1,4,4,3,1,1,2,3,2,2,4,1,2,1,3,3,3,3,3,2,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ01S,鈴木 淳司,すずき じゅんじ,63,P_20210727SNSA0035S,1,23,7,NA,2,3,7,1,2,1,1,1,3,3,2,5,2,4,3,2,1,5,5,3,1,1,3,3,5,3,5,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0JJ,伴野 豊,ばんの ゆたか,60,P_20211007SNSA0047S,2,23,8,NA,1,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,2,3,2,3,3,4,3,3,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ39E,伊藤 忠彦,いとう ただひこ,57,P_20211012SNSA0012S,1,23,8,NA,99,99,99,1,2,3,1,3,4,2,4,5,2,2,2,3,1,4,4,3,2,2,2,3,5,4,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
id_ZZZZZ392,長坂 康正,ながさか やすまさ,64,P_20211006SNSA0022S,1,23,9,NA,3,4,2,1,1,1,2,1,4,2,1,2,3,4,1,2,1,3,3,3,2,2,2,1,4,1,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
id_ZZZZZ0JN,岡本 充功,おかもと みつのり,50,P_20210730SNSA0058S,2,23,9,NA,1,2,4,3,2,3,1,3,4,3,2,2,2,3,3,4,3,2,3,2,4,3,4,3,3,4,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0JR,江崎 鉄磨,えさき てつま,78,P_20211016SNSA0008S,1,23,10,NA,2,3,8,5,5,5,1,5,3,3,3,5,1,1,1,1,5,5,5,5,5,5,3,3,1,3,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001CBT,安井 美沙子,やすい みさこ,56,P_20210909SNSA0020S,10,23,10,NA,1,2,3,3,5,5,1,5,5,1,1,5,1,1,4,5,5,1,2,1,4,3,3,1,1,1,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002IP8,藤原 規真,ふじわら のりまさ,43,P_20210909SNSA0018S,2,23,10,NA,2,1,4,5,5,5,1,5,5,2,2,3,2,2,3,3,5,1,1,1,5,3,5,2,3,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZBCN,板倉 正文,いたくら まさふみ,63,P_20210909SNSA0019S,4,23,10,NA,1,4,3,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000455,杉本 和巳,すぎもと かずみ,61,P_20211004SNSA0003S,5,23,10,NA,2,3,4,2,3,2,2,2,3,4,2,2,2,3,2,3,1,2,2,1,2,2,3,4,3,4,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZBJL,八木 哲也,やぎ てつや,74,P_20210923SNSA0004S,1,23,11,NA,2,1,3,2,2,1,2,1,3,2,2,4,3,4,2,3,1,3,3,2,1,2,2,2,4,3,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
id_0000272G,本多 信弘,ほんだ のぶひろ,45,P_20210923SNSA0001S,4,23,11,NA,1,4,2,5,5,5,1,5,5,1,3,1,1,1,4,5,5,1,1,1,5,5,5,1,1,5,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LQA,梅村 忠司,うめむら ただし,65,P_20211018SNSA0046S,12,23,11,NA,3,2,7,3,3,3,3,3,5,3,3,2,1,1,3,3,3,3,3,3,3,3,4,2,3,3,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001DKB,重徳 和彦,しげとく かずひこ,50,P_20211017SNSA0032S,2,23,12,NA,3,2,1,2,4,3,2,3,3,2,2,3,2,3,3,2,2,2,3,1,2,2,2,3,4,4,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
id_00001MN2,青山 周平,あおやま しゅうへい,44,P_20211017SNSA0031S,1,23,12,NA,3,4,2,1,2,3,2,2,4,1,1,2,3,3,4,3,2,4,4,4,2,99,4,2,4,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
id_000014T0,石井 拓,いしい たく,56,P_20211006SNSA0013S,1,23,13,NA,3,2,7,1,2,3,2,2,4,2,2,5,3,3,2,2,2,5,5,3,2,1,4,1,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_000013AX,大西 健介,おおにし けんすけ,50,P_20211007SNSA0001S,2,23,13,NA,2,4,3,2,3,2,1,3,4,3,1,1,1,2,2,3,2,1,3,1,1,1,4,2,3,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
id_000027BH,田中 克典,たなか かつのり,47,P_20210908SNSA0012S,2,23,14,NA,1,4,7,2,5,2,1,3,4,2,2,2,2,3,4,4,2,2,2,2,2,2,4,2,3,4,2,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
id_00001MN8,今枝 宗一郎,いまえだ そういちろう,37,P_20210908SNSA0017S,1,23,14,NA,3,4,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000027AZ,野沢 康幸,のざわ やすゆき,33,P_20211018SNSA0028S,4,23,14,NA,1,4,2,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L6O,菅谷 竜,すがや りゅう,40,P_20210908SNSA0022S,10,23,15,NA,1,2,4,1,3,5,1,5,5,1,1,1,1,1,5,5,5,1,1,1,4,2,3,1,1,1,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001RTA,関 健一郎,せき けんいちろう,43,P_20210908SNSA0016S,2,23,15,NA,2,3,4,1,3,3,2,3,5,3,1,2,1,1,1,2,2,1,2,1,1,2,3,5,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
id_ZZZZZBBN,根本 幸典,ねもと ゆきのり,56,P_20210908SNSA0018S,1,23,15,NA,3,1,2,2,2,4,2,2,3,2,1,3,3,4,3,3,2,3,3,3,2,2,3,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00000816,松田 直久,まつだ なおひさ,67,P_20210727SNSA0004S,2,24,1,NA,2,3,4,5,5,1,1,5,3,2,2,1,2,2,2,4,5,1,1,2,4,3,5,3,2,4,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0KH,田村 憲久,たむら のりひさ,56,P_20211012SNSA0003S,1,24,1,NA,2,3,4,2,2,2,2,1,4,3,2,5,1,2,2,2,2,3,3,1,1,2,3,3,4,3,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
id_00002LMY,山田 いずみ,やまだ いずみ,35,P_20211015SNSA0004S,9,24,1,NA,2,4,5,1,2,2,5,3,3,2,1,1,3,4,5,3,3,5,5,3,3,3,3,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
